Make,Model,Year,Engine_HP,Engine_Cylinders,Transmission_Type,Driven_Wheels,Number_of_Doors,Market_Category,Vehicle_Size,Vehicle_Style,highway_MPG,city_mpg,Popularity,MSRP,Fuel_Type,price_category,avg_mpg
Volkswagen,Jetta,2017,150.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,38,28,873,21995,petrol,Medium,33.0
Volkswagen,Jetta,2017,150.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,40,28,873,20895,petrol,Medium,34.0
Volkswagen,Jetta,2017,150.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,38,28,873,18995,petrol,Low,33.0
Volkswagen,Jetta,2017,150.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,40,28,873,17895,petrol,Low,34.0
Volkswagen,Jetta,2017,170.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,35,25,873,24995,petrol,Medium,30.0
Volkswagen,Jetta,2017,210.0,4.0,MANUAL,FWD,4.0,Performance,Midsize,Sedan,33,23,873,27895,petrol,Medium,28.0
GMC,Jimmy,1999,190.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,SUV,16,13,549,2347,petrol,Low,14.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,19,14,549,2554,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,19,14,549,2590,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,RWD,2.0,Crossover,Compact,SUV,19,14,549,2182,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,19,14,549,2691,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,4WD,2.0,Crossover,Compact,SUV,19,14,549,2317,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,19,14,549,2368,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,19,14,549,2377,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,19,14,549,2251,petrol,Low,16.5
GMC,Jimmy,1999,190.0,6.0,MANUAL,RWD,2.0,Crossover,Compact,SUV,21,15,549,2038,petrol,Low,18.0
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,RWD,2.0,Crossover,Compact,SUV,20,15,549,2407,petrol,Low,17.5
GMC,Jimmy,2000,190.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,SUV,16,13,549,2463,petrol,Low,14.5
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,18,14,549,2773,petrol,Low,16.0
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,20,15,549,2756,petrol,Low,17.5
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,20,15,549,2590,petrol,Low,17.5
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,18,14,549,2916,petrol,Low,16.0
GMC,Jimmy,2000,190.0,6.0,MANUAL,RWD,2.0,Crossover,Compact,SUV,21,15,549,2322,petrol,Low,18.0
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,20,15,549,2623,petrol,Low,17.5
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,18,14,549,2655,petrol,Low,16.0
GMC,Jimmy,2000,190.0,6.0,AUTOMATIC,4WD,2.0,Crossover,Compact,SUV,18,14,549,2578,petrol,Low,16.0
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,20,15,549,26770,petrol,Medium,17.5
GMC,Jimmy,2001,190.0,6.0,MANUAL,4WD,2.0,Crossover,Compact,SUV,16,13,549,22270,petrol,Medium,14.5
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,4WD,2.0,Crossover,Compact,SUV,18,14,549,25170,petrol,Medium,16.0
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,18,14,549,31925,petrol,Medium,16.0
GMC,Jimmy,2001,190.0,6.0,MANUAL,RWD,2.0,Crossover,Compact,SUV,20,14,549,19270,petrol,Low,17.0
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,RWD,2.0,Crossover,Compact,SUV,20,15,549,22170,petrol,Medium,17.5
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,18,14,549,30225,petrol,Medium,16.0
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,20,15,549,28225,petrol,Medium,17.5
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,18,14,549,33920,petrol,Medium,16.0
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,4WD,4.0,Crossover,Midsize,SUV,18,14,549,28770,petrol,Medium,16.0
GMC,Jimmy,2001,190.0,6.0,AUTOMATIC,RWD,4.0,Crossover,Midsize,SUV,20,15,549,29925,petrol,Medium,17.5
Dodge,Journey,2015,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,33295,petrol,Medium,20.0
Dodge,Journey,2015,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,27395,petrol,Medium,20.0
Dodge,Journey,2015,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,28695,petrol,Medium,20.0
Dodge,Journey,2015,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,26595,petrol,Medium,22.5
Dodge,Journey,2015,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,23495,petrol,Medium,22.5
Dodge,Journey,2015,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,29995,petrol,Medium,20.0
Dodge,Journey,2015,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,25195,petrol,Medium,22.5
Dodge,Journey,2015,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,20695,petrol,Medium,22.5
Dodge,Journey,2015,283.0,6.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,25,17,1851,31395,petrol,Medium,21.0
Dodge,Journey,2016,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,27395,petrol,Medium,22.5
Dodge,Journey,2016,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,26295,petrol,Medium,22.5
Dodge,Journey,2016,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,26595,petrol,Medium,20.0
Dodge,Journey,2016,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,33695,petrol,Medium,20.0
Dodge,Journey,2016,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,28395,petrol,Medium,20.0
Dodge,Journey,2016,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,SUV,25,17,1851,31795,flex_fuel,Medium,21.0
Dodge,Journey,2016,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,30895,petrol,Medium,20.0
Dodge,Journey,2016,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,20995,petrol,Medium,22.5
Dodge,Journey,2016,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,26,19,1851,24895,petrol,Medium,22.5
Dodge,Journey,2016,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,29795,petrol,Medium,20.0
Dodge,Journey,2017,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,25,19,1851,20995,petrol,Medium,22.0
Dodge,Journey,2017,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,33695,petrol,Medium,20.0
Dodge,Journey,2017,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,25,19,1851,26295,petrol,Medium,22.0
Dodge,Journey,2017,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,29795,petrol,Medium,20.0
Dodge,Journey,2017,283.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Midsize,SUV,25,17,1851,31795,flex_fuel,Medium,21.0
Dodge,Journey,2017,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,30995,petrol,Medium,20.0
Dodge,Journey,2017,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,26595,petrol,Medium,20.0
Dodge,Journey,2017,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,25,19,1851,27495,petrol,Medium,22.0
Dodge,Journey,2017,283.0,6.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,SUV,24,16,1851,28395,petrol,Medium,20.0
Dodge,Journey,2017,173.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,SUV,25,19,1851,24895,petrol,Medium,22.0
Nissan,Juke,2015,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,25240,petrol,Medium,30.0
Nissan,Juke,2015,215.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,31,25,2009,28020,petrol,Medium,28.0
Nissan,Juke,2015,211.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Hatchback,29,25,2009,30020,petrol,Medium,27.0
Nissan,Juke,2015,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,31,26,2009,26940,petrol,Medium,28.5
Nissan,Juke,2015,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,20250,petrol,Medium,30.0
Nissan,Juke,2015,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,22300,petrol,Medium,30.0
Nissan,Juke,2015,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,31,26,2009,24150,petrol,Medium,28.5
Nissan,Juke,2015,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,31,26,2009,22100,petrol,Medium,28.5
Nissan,Juke,2015,188.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Hatchback,31,26,2009,27230,petrol,Medium,28.5
Nissan,Juke,2015,188.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,34,28,2009,24830,petrol,Medium,31.0
Nissan,Juke,2016,188.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,34,28,2009,24830,petrol,Medium,31.0
Nissan,Juke,2016,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,31,26,2009,22100,petrol,Medium,28.5
Nissan,Juke,2016,211.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,31,25,2009,28020,petrol,Medium,28.0
Nissan,Juke,2016,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,22300,petrol,Medium,30.0
Nissan,Juke,2016,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,31,26,2009,24150,petrol,Medium,28.5
Nissan,Juke,2016,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,31,26,2009,26940,petrol,Medium,28.5
Nissan,Juke,2016,215.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Hatchback,29,25,2009,30020,petrol,Medium,27.0
Nissan,Juke,2016,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,20250,petrol,Medium,30.0
Nissan,Juke,2016,188.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Hatchback,31,26,2009,27230,petrol,Medium,28.5
Nissan,Juke,2016,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,25240,petrol,Medium,30.0
Nissan,Juke,2017,215.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,31,26,2009,28020,petrol,Medium,28.5
Nissan,Juke,2017,188.0,4.0,MANUAL,FWD,4.0,Performance,Compact,Hatchback,33,27,2009,24830,petrol,Medium,30.0
Nissan,Juke,2017,211.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Hatchback,29,25,2009,30020,petrol,Medium,27.0
Nissan,Juke,2017,188.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Hatchback,30,26,2009,27230,petrol,Medium,28.0
Nissan,Juke,2017,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,30,26,2009,26940,petrol,Medium,28.0
Nissan,Juke,2017,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,30,26,2009,24400,petrol,Medium,28.0
Nissan,Juke,2017,188.0,4.0,AUTOMATIC,AWD,4.0,Hatchback,Compact,Hatchback,30,26,2009,22100,petrol,Medium,28.0
Nissan,Juke,2017,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,20250,petrol,Medium,30.0
Nissan,Juke,2017,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,22550,petrol,Medium,30.0
Nissan,Juke,2017,188.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,2009,25240,petrol,Medium,30.0
Subaru,Justy,1992,73.0,3.0,MANUAL,4WD,2.0,Hatchback,Compact,Hatchback,29,24,640,2000,petrol,Low,26.5
Subaru,Justy,1992,73.0,3.0,MANUAL,4WD,4.0,Hatchback,Compact,Hatchback,29,24,640,2000,petrol,Low,26.5
Subaru,Justy,1992,66.0,3.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,28,640,2000,petrol,Low,30.5
Subaru,Justy,1992,73.0,3.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,28,640,2000,petrol,Low,30.5
Subaru,Justy,1993,73.0,3.0,AUTOMATIC,FWD,2.0,Hatchback,Compact,Hatchback,32,28,640,2000,petrol,Low,30.0
Subaru,Justy,1993,73.0,3.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,28,640,2000,petrol,Low,30.0
Subaru,Justy,1993,73.0,3.0,MANUAL,4WD,4.0,Hatchback,Compact,Hatchback,29,24,640,2000,petrol,Low,26.5
Subaru,Justy,1993,73.0,3.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,28,640,2000,petrol,Low,30.5
Subaru,Justy,1994,73.0,3.0,MANUAL,FWD,2.0,Hatchback,Compact,Hatchback,33,28,640,2000,petrol,Low,30.5
Subaru,Justy,1994,73.0,3.0,MANUAL,4WD,4.0,Hatchback,Compact,Hatchback,29,24,640,2000,petrol,Low,26.5
Infiniti,JX,2013,265.0,6.0,AUTOMATIC,FWD,4.0,Luxury,Large,SUV,24,18,190,41250,petrol,Medium,21.0
Infiniti,JX,2013,265.0,6.0,AUTOMATIC,AWD,4.0,Luxury,Large,SUV,23,18,190,42650,petrol,Medium,20.5
Kia,K900,2015,420.0,8.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,23,15,1720,59900,petrol,High,19.0
Kia,K900,2015,420.0,8.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,23,15,1720,54500,petrol,High,19.0
Kia,K900,2016,311.0,6.0,AUTOMATIC,RWD,4.0,Luxury,Large,Sedan,26,17,1720,49000,petrol,Medium,21.5
Kia,K900,2016,420.0,8.0,AUTOMATIC,RWD,4.0,High-Performance,Large,Sedan,23,15,1720,61900,petrol,High,19.0
Kia,K900,2016,311.0,6.0,AUTOMATIC,RWD,4.0,Luxury,Large,Sedan,26,17,1720,54900,petrol,High,21.5
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,31,23,481,21049,petrol,Medium,27.0
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,22049,petrol,Medium,26.5
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,24149,petrol,Medium,26.5
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,27299,petrol,Medium,25.5
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,23399,petrol,Medium,25.5
Suzuki,Kizashi,2011,185.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,29,20,481,24849,petrol,Medium,24.5
Suzuki,Kizashi,2011,185.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,29,20,481,23049,petrol,Medium,24.5
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,25949,petrol,Medium,26.5
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,30,23,481,22099,petrol,Medium,26.5
Suzuki,Kizashi,2011,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,25499,petrol,Medium,25.5
Suzuki,Kizashi,2011,185.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,31,21,481,18999,petrol,Low,26.0
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,23899,petrol,Medium,26.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,25249,petrol,Medium,25.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,27549,petrol,Medium,25.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,22299,petrol,Medium,26.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,23649,petrol,Medium,25.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,25749,petrol,Medium,25.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,24399,petrol,Medium,26.5
Suzuki,Kizashi,2012,185.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,31,21,481,18999,petrol,Low,26.0
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,26199,petrol,Medium,26.5
Suzuki,Kizashi,2012,185.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,29,20,481,25099,petrol,Medium,24.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,31,23,481,20999,petrol,Medium,27.0
Suzuki,Kizashi,2012,185.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,29,20,481,22249,petrol,Medium,24.5
Suzuki,Kizashi,2012,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,30,23,481,22349,petrol,Medium,26.5
Suzuki,Kizashi,2013,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,25799,petrol,Medium,26.5
Suzuki,Kizashi,2013,180.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Midsize,Sedan,30,23,481,21749,petrol,Medium,26.5
Suzuki,Kizashi,2013,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,23249,petrol,Medium,25.5
Suzuki,Kizashi,2013,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,28999,petrol,Medium,25.5
Suzuki,Kizashi,2013,185.0,4.0,MANUAL,FWD,4.0,Crossover,Midsize,Sedan,29,20,481,19999,petrol,Low,24.5
Suzuki,Kizashi,2013,180.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Midsize,Sedan,29,22,481,27199,petrol,Medium,25.5
Buick,LaCrosse,2015,182.0,4.0,AUTOMATIC,FWD,4.0,Hybrid,Large,Sedan,36,25,155,35725,petrol,Medium,30.5
Buick,LaCrosse,2015,304.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Large,Sedan,28,18,155,31065,flex_fuel,Medium,23.0
Buick,LaCrosse,2015,304.0,6.0,AUTOMATIC,AWD,4.0,Performance,Large,Sedan,26,17,155,40500,flex_fuel,Medium,21.5
Buick,LaCrosse,2015,304.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,28,18,155,39970,flex_fuel,Medium,23.0
Buick,LaCrosse,2015,182.0,4.0,AUTOMATIC,FWD,4.0,Hybrid,Large,Sedan,36,25,155,33635,petrol,Medium,30.5
Buick,LaCrosse,2015,304.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,28,18,155,38025,flex_fuel,Medium,23.0
Buick,LaCrosse,2015,304.0,6.0,AUTOMATIC,AWD,4.0,Performance,Large,Sedan,26,17,155,38730,flex_fuel,Medium,21.5
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,28,18,155,34065,flex_fuel,Medium,23.0
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,28,18,155,40145,flex_fuel,Medium,23.0
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,AWD,4.0,Performance,Large,Sedan,26,17,155,38905,flex_fuel,Medium,21.5
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,FWD,4.0,Hybrid,Large,Sedan,28,18,155,35900,flex_fuel,Medium,23.0
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,FWD,4.0,Hybrid,Large,Sedan,28,18,155,33810,flex_fuel,Medium,23.0
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,AWD,4.0,Performance,Large,Sedan,26,17,155,40675,flex_fuel,Medium,21.5
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,28,18,155,38200,flex_fuel,Medium,23.0
Buick,LaCrosse,2016,304.0,6.0,AUTOMATIC,FWD,4.0,Flex Fuel,Large,Sedan,28,18,155,31065,flex_fuel,Medium,23.0
Buick,LaCrosse,2017,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,31,21,155,36065,petrol,Medium,26.0
Buick,LaCrosse,2017,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,31,21,155,38665,petrol,Medium,26.0
Buick,LaCrosse,2017,310.0,6.0,AUTOMATIC,AWD,4.0,Performance,Large,Sedan,29,20,155,43265,petrol,Medium,24.5
Buick,LaCrosse,2017,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,31,21,155,32065,petrol,Medium,26.0
Buick,LaCrosse,2017,310.0,6.0,AUTOMATIC,FWD,4.0,Performance,Large,Sedan,31,21,155,41065,petrol,Medium,26.0
Mitsubishi,Lancer Evolution,2013,291.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Sedan,22,17,436,37895,petrol,Medium,19.5
Mitsubishi,Lancer Evolution,2013,291.0,4.0,MANUAL,AWD,4.0,Performance,Compact,Sedan,23,17,436,34695,petrol,Medium,20.0
Mitsubishi,Lancer Evolution,2014,291.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Sedan,22,17,436,38195,petrol,Medium,19.5
Mitsubishi,Lancer Evolution,2014,291.0,4.0,MANUAL,AWD,4.0,Performance,Compact,Sedan,23,17,436,34995,petrol,Medium,20.0
Mitsubishi,Lancer Evolution,2015,303.0,4.0,MANUAL,AWD,4.0,High-Performance,Compact,Sedan,23,17,436,37995,petrol,Medium,20.0
Mitsubishi,Lancer Evolution,2015,291.0,4.0,MANUAL,AWD,4.0,Performance,Compact,Sedan,23,17,436,34495,petrol,Medium,20.0
Mitsubishi,Lancer Evolution,2015,291.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Sedan,22,17,436,38995,petrol,Medium,19.5
Mitsubishi,Lancer Sportback,2012,168.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,29,22,436,21345,petrol,Medium,25.5
Mitsubishi,Lancer Sportback,2012,148.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,24,436,18395,petrol,Low,28.0
Mitsubishi,Lancer Sportback,2013,148.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,24,436,18495,petrol,Low,28.0
Mitsubishi,Lancer Sportback,2013,168.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,29,22,436,21495,petrol,Medium,25.5
Mitsubishi,Lancer Sportback,2014,168.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,29,22,436,21945,petrol,Medium,25.5
Mitsubishi,Lancer Sportback,2014,148.0,4.0,AUTOMATIC,FWD,4.0,Hatchback,Compact,Hatchback,32,24,436,18595,petrol,Low,28.0
Mitsubishi,Lancer,2015,148.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,34,25,436,17395,petrol,Low,29.5
Mitsubishi,Lancer,2015,237.0,4.0,AUTOMATIC,AWD,4.0,Performance,Compact,Sedan,25,18,436,29495,petrol,Medium,21.5
Mitsubishi,Lancer,2015,168.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,31,22,436,20595,petrol,Medium,26.5
Mitsubishi,Lancer,2015,168.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,30,23,436,21595,petrol,Medium,26.5
Mitsubishi,Lancer,2015,168.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Compact,Sedan,29,22,436,20995,petrol,Medium,25.5
Mitsubishi,Lancer,2015,148.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,34,26,436,18295,petrol,Low,30.0
Mitsubishi,Lancer,2016,148.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,35,27,436,18595,petrol,Low,31.0
Mitsubishi,Lancer,2016,168.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Compact,Sedan,31,23,436,20995,petrol,Medium,27.0
Mitsubishi,Lancer,2016,148.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,34,24,436,17595,petrol,Low,29.0
Mitsubishi,Lancer,2016,168.0,4.0,AUTOMATIC,FWD,4.0,Crossover,Compact,Sedan,31,24,436,23495,petrol,Medium,27.5
Mitsubishi,Lancer,2016,168.0,4.0,MANUAL,FWD,4.0,Crossover,Compact,Sedan,31,22,436,22495,petrol,Medium,26.5
Mitsubishi,Lancer,2016,168.0,4.0,AUTOMATIC,AWD,4.0,Crossover,Compact,Sedan,31,23,436,19995,petrol,Low,27.0
